"zip","name","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"96009","BIEBER, CA","G",108,"H",968,"H",4381,11,"BIEBER","CA","LASSEN"
"96010","BIG BAR, CA","G",2,"G",6,"H",193,3,"BIG BAR","CA","TRINITY"
"96011","BIG BEND, CA","J",42,"J",274,"J",1008,5,"BIG BEND","CA","SHASTA"
"96013","BURNEY, CA","G",983,"G",11414,"G",56471,86,"BURNEY","CA","SHASTA"
"96014","CALLAHAN, CA","G",12,"H",111,"H",573,4,"CALLAHAN","CA","SISKIYOU"
"96015","CANBY, CA","J",12,"J",119,"H",502,5,"CANBY","CA","MODOC"
"96016","CASSEL, CA","G",44,"G",547,"G",2432,8,"CASSEL","CA","SHASTA"
"96017","CASTELLA, CA","J",12,"J",167,"J",728,3,"CASTELLA","CA","SHASTA"
"96019","SHASTA LAKE, CA","H",1040,"H",12064,"H",52797,108,"SHASTA LAKE","CA","SHASTA"
"96020","CHESTER, CA","H",682,"H",7853,"H",36660,112,"CHESTER","CA","PLUMAS"
"96021","CORNING, CA","G",2942,"G",31559,"G",141324,231,"CORNING","CA","TEHAMA"
"96022","COTTONWOOD, CA","G",967,"G",8936,"G",41447,173,"COTTONWOOD","CA","SHASTA"
"96023","DORRIS, CA","G",80,"G",1030,"G",4231,9,"DORRIS","CA","SISKIYOU"
"96024","DOUGLAS CITY, CA","J",35,"J",116,"G",867,8,"DOUGLAS CITY","CA","TRINITY"
"96025","DUNSMUIR, CA","H",198,"G",1319,"G",6105,41,"DUNSMUIR","CA","SISKIYOU"
"96027","ETNA, CA","H",279,"H",3043,"H",13794,52,"ETNA","CA","SISKIYOU"
"96028","FALL RIVER MILLS, CA","J",388,"J",4516,"J",21091,32,"FALL RIVER MILLS","CA","SHASTA"
"96032","FORT JONES, CA","G",220,"G",1905,"G",8811,51,"FORT JONES","CA","SISKIYOU"
"96033","FRENCH GULCH, CA","H",22,"G",416,"G",1997,4,"FRENCH GULCH","CA","SHASTA"
"96034","GAZELLE, CA","J",27,"J",555,"J",2250,4,"GAZELLE","CA","SISKIYOU"
"96035","GERBER, CA","J",144,"H",1477,"H",8303,27,"GERBER","CA","TEHAMA"
"96037","GREENVIEW, CA","H",28,"G",203,"H",1193,7,"GREENVIEW","CA","SISKIYOU"
"96038","GRENADA, CA","H",51,"G",434,"G",1944,7,"GRENADA","CA","SISKIYOU"
"96039","HAPPY CAMP, CA","H",92,"G",826,"H",3484,16,"HAPPY CAMP","CA","SISKIYOU"
"96040","HAT CREEK, CA","G",9,"H",76,"G",462,7,"HAT CREEK","CA","SHASTA"
"96041","HAYFORK, CA","G",211,"G",2145,"G",9765,36,"HAYFORK","CA","TRINITY"
"96044","HORNBROOK, CA","J",60,"J",474,"J",2647,12,"HORNBROOK","CA","SISKIYOU"
"96046","HYAMPOM, CA","H",32,"J",155,"J",1056,9,"HYAMPOM","CA","TRINITY"
"96047","IGO, CA","G",11,"J",138,"J",599,4,"IGO","CA","SHASTA"
"96048","JUNCTION CITY, CA","H",39,"H",394,"H",1593,6,"JUNCTION CITY","CA","TRINITY"
"96049","REDDING, CA","G",187,"H",1372,"H",5639,17,"REDDING","CA","SHASTA"
"96050","KLAMATH RIVER, CA","J",72,"J",974,"J",3928,4,"KLAMATH RIVER","CA","SISKIYOU"
"96051","LAKEHEAD, CA","H",120,"G",979,"G",4410,16,"LAKEHEAD","CA","SHASTA"
"96052","LEWISTON, CA","J",46,"G",312,"G",1444,16,"LEWISTON","CA","TRINITY"
"96054","LOOKOUT, CA","J",12,"H",102,"G",659,3,"LOOKOUT","CA","MODOC"
"96055","LOS MOLINOS, CA","G",318,"G",2660,"G",11796,42,"LOS MOLINOS","CA","TEHAMA"
"96056","MCARTHUR, CA","H",80,"G",628,"G",3626,30,"MCARTHUR","CA","SHASTA"
"96057","MCCLOUD, CA","H",260,"H",2481,"G",7597,26,"MCCLOUD","CA","SISKIYOU"
"96058","MACDOEL, CA","J",15,"H",111,"H",572,3,"MACDOEL","CA","SISKIYOU"
"96059","MANTON, CA","G",1,"J",14,"G",97,4,"MANTON","CA","TEHAMA"
"96061","MILL CREEK, CA","H",27,"H",183,"H",1170,4,"MILL CREEK","CA","TEHAMA"
"96062","MILLVILLE, CA","J",86,"H",729,"H",3563,18,"MILLVILLE","CA","SHASTA"
"96063","MINERAL, CA","J",12,"J",118,"H",689,4,"MINERAL","CA","TEHAMA"
"96064","MONTAGUE, CA","H",170,"H",1706,"H",8794,46,"MONTAGUE","CA","SISKIYOU"
"96065","MONTGOMERY CREEK, CA","J",11,"G",158,"G",548,3,"MONTGOMERY CREEK","CA","SHASTA"
"96067","MOUNT SHASTA, CA","G",2316,"H",22617,"H",103796,307,"MOUNT SHASTA","CA","SISKIYOU"
"96069","OAK RUN, CA","J",20,"J",188,"H",730,8,"OAK RUN","CA","SHASTA"
"96071","OLD STATION, CA","J",7,"J",30,"G",177,5,"OLD STATION","CA","SHASTA"
"96073","PALO CEDRO, CA","G",930,"G",9074,"G",41487,101,"PALO CEDRO","CA","SHASTA"
"96078","PROBERTA, CA","J",18,"G",128,"G",565,5,"PROBERTA","CA","TEHAMA"
"96080","RED BLUFF, CA","H",9460,"H",131845,"H",527793,615,"RED BLUFF","CA","TEHAMA"
"96084","ROUND MOUNTAIN, CA","J",74,"J",883,"J",4095,3,"ROUND MOUNTAIN","CA","SHASTA"
"96086","SEIAD VALLEY, CA","G",9,"H",91,"H",395,3,"SEIAD VALLEY","CA","SISKIYOU"
"96087","SHASTA, CA","J",334,"J",13595,"J",53652,7,"SHASTA","CA","SHASTA"
"96088","SHINGLETOWN, CA","G",125,"G",1204,"G",4927,32,"SHINGLETOWN","CA","SHASTA"
"96091","TRINITY CENTER, CA","H",76,"G",357,"G",2061,20,"TRINITY CENTER","CA","TRINITY"
"96092","VINA, CA","H",383,"H",3894,"H",19244,11,"VINA","CA","TEHAMA"
"96093","WEAVERVILLE, CA","H",1080,"G",13791,"G",49042,132,"WEAVERVILLE","CA","TRINITY"
"96094","WEED, CA","G",1143,"G",11466,"G",49452,124,"WEED","CA","SISKIYOU"
"96095","WHISKEYTOWN, CA","J",14,"J",146,"J",778,3,"WHISKEYTOWN","CA","SHASTA"
"96096","WHITMORE, CA","H",47,"G",568,"G",2259,7,"WHITMORE","CA","SHASTA"
"96097","YREKA, CA","G",3266,"G",38635,"G",155209,321,"YREKA","CA","SISKIYOU"
"96099","REDDING, CA","G",104,"H",2239,"G",9624,15,"REDDING","CA","SHASTA"
"96101","ALTURAS, CA","G",999,"H",10607,"H",45995,124,"ALTURAS","CA","MODOC"
"96103","BLAIRSDEN GRAEAGLE, CA","G",258,"G",1874,"G",12936,68,"BLAIRSDEN GRAEAGLE","CA","PLUMAS"
"96104","CEDARVILLE, CA","G",111,"H",1268,"H",6134,11,"CEDARVILLE","CA","MODOC"
"96105","CHILCOOT, CA","J",41,"H",420,"H",2014,12,"CHILCOOT","CA","PLUMAS"
"96106","CLIO, CA","G",57,"G",683,"G",4564,18,"CLIO","CA","PLUMAS"
"96107","COLEVILLE, CA","J",48,"H",421,"H",2215,16,"COLEVILLE","CA","MONO"
"96109","DOYLE, CA","J",68,"H",834,"H",3466,4,"DOYLE","CA","LASSEN"
"96111","FLORISTON, CA","J",3,"G",2,"J",45,3,"FLORISTON","CA","NEVADA"
"96112","FORT BIDWELL, CA","G",6,"J",36,"J",240,4,"FORT BIDWELL","CA","MODOC"
"96113","HERLONG, CA","H",274,"H",2001,"H",8947,9,"HERLONG","CA","LASSEN"
"96114","JANESVILLE, CA","H",103,"G",1001,"G",5342,26,"JANESVILLE","CA","LASSEN"
"96116","LIKELY, CA","G",5,"H",35,"G",446,4,"LIKELY","CA","MODOC"
"96117","LITCHFIELD, CA","J",41,"J",718,"J",5293,3,"LITCHFIELD","CA","LASSEN"
"96118","LOYALTON, CA","H",90,"H",507,"G",2409,21,"LOYALTON","CA","SIERRA"
"96120","MARKLEEVILLE, CA","H",123,"G",1182,"G",5736,26,"MARKLEEVILLE","CA","ALPINE"
"96121","MILFORD, CA","J",7,"J",208,"J",879,3,"MILFORD","CA","LASSEN"
"96122","PORTOLA, CA","H",696,"H",9229,"H",42810,94,"PORTOLA","CA","PLUMAS"
"96124","CALPINE, CA","G",12,"J",179,"J",1514,6,"CALPINE","CA","SIERRA"
"96125","SIERRA CITY, CA","J",24,"J",308,"H",1775,11,"SIERRA CITY","CA","SIERRA"
"96126","SIERRAVILLE, CA","J",45,"J",429,"H",2019,12,"SIERRAVILLE","CA","SIERRA"
"96127","SUSANVILLE, CA","J",4,"H",34,"G",158,3,"SUSANVILLE","CA","LASSEN"
"96128","STANDISH, CA","J",29,"J",331,"J",1476,5,"STANDISH","CA","LASSEN"
"96129","BECKWOURTH, CA","J",162,"J",2129,"J",13313,12,"BECKWOURTH","CA","PLUMAS"
"96130","SUSANVILLE, CA","G",2898,"G",30165,"G",128299,291,"SUSANVILLE","CA","LASSEN"
"96134","TULELAKE, CA","G",159,"H",1813,"H",8347,21,"TULELAKE","CA","SISKIYOU"
"96137","WESTWOOD, CA","G",349,"G",2702,"G",14918,77,"WESTWOOD","CA","LASSEN"
"96140","CARNELIAN BAY, CA","G",298,"G",3719,"G",21961,57,"CARNELIAN BAY","CA","PLACER"
"96141","HOMEWOOD, CA","G",507,"G",3964,"G",17164,50,"HOMEWOOD","CA","PLACER"
"96142","TAHOMA, CA","G",98,"G",1266,"G",7340,28,"TAHOMA","CA","EL DORADO"
"96143","KINGS BEACH, CA","H",726,"G",7363,"G",36079,115,"KINGS BEACH","CA","PLACER"
"96145","TAHOE CITY, CA","G",2292,"G",29569,"G",142098,325,"TAHOE CITY","CA","PLACER"
"96146","OLYMPIC VALLEY, CA","J",3069,"J",27527,"J",94527,94,"OLYMPIC VALLEY","CA","PLACER"
"96148","TAHOE VISTA, CA","G",371,"G",4090,"G",21725,72,"TAHOE VISTA","CA","PLACER"
"96150","SOUTH LAKE TAHOE, CA","G",10818,"G",116007,"G",483712,1052,"SOUTH LAKE TAHOE","CA","EL DORADO"
"96151","SOUTH LAKE TAHOE, CA","J",147,"H",1029,"H",4578,23,"SOUTH LAKE TAHOE","CA","EL DORADO"
"96155","SOUTH LAKE TAHOE, CA","J",22,"J",214,"J",1423,8,"SOUTH LAKE TAHOE","CA","EL DORADO"
"96158","SOUTH LAKE TAHOE, CA","J",161,"H",1619,"J",12634,21,"SOUTH LAKE TAHOE","CA","EL DORADO"
"96160","TRUCKEE, CA","H",1506,"H",15768,"H",56311,45,"TRUCKEE","CA","NEVADA"
"96161","TRUCKEE, CA","G",9264,"G",128762,"G",579040,1060,"TRUCKEE","CA","NEVADA"
"96162","TRUCKEE, CA","J",17,"J",171,"J",902,10,"TRUCKEE","CA","NEVADA"
"96701","AIEA, HI","G",13746,"G",168081,"G",725926,1019,"AIEA","HI","HONOLULU"
"96703","ANAHOLA, HI","G",121,"H",1026,"H",4897,35,"ANAHOLA","HI","KAUAI"
"96704","CAPTAIN COOK, HI","G",366,"H",3461,"G",14779,75,"CAPTAIN COOK","HI","HAWAII"
"96705","ELEELE, HI","G",697,"G",8474,"G",34586,43,"ELEELE","HI","KAUAI"
"96706","EWA BEACH, HI","G",5125,"H",66227,"H",285088,439,"EWA BEACH","HI","HONOLULU"
"96707","KAPOLEI, HI","G",19710,"G",239068,"G",1017457,960,"KAPOLEI","HI","HONOLULU"
"96708","HAIKU, HI","G",997,"G",9744,"G",48619,254,"HAIKU","HI","MAUI"
"96709","KAPOLEI, HI","J",101,"J",1704,"J",9895,5,"KAPOLEI","HI","HONOLULU"
